,city,rest,menu_cat,menu_item,item_price
0,0,0,0,0,0
1,praha,/restaurant/k8ay/pokehaus-odboru,Ramen,Tan-tan ramen," 285,00 Kč"
2,praha,/restaurant/k8ay/pokehaus-odboru,Ramen,Tonkotsu ramen pork," 285,00 Kč"
3,praha,/restaurant/k8ay/pokehaus-odboru,Ramen,Miso tempeh ramen," 270,00 Kč"
4,praha,/restaurant/k8ay/pokehaus-odboru,Ramen,Tonkotsu ramen chicken," 285,00 Kč"
5,praha,/restaurant/k8ay/pokehaus-odboru,Poke,Salmon L. Jackson," 249,00 Kč"
6,praha,/restaurant/k8ay/pokehaus-odboru,Poke,Tuna Turner," 249,00 Kč"
7,praha,/restaurant/k8ay/pokehaus-odboru,Poke,Pulpo Fiction," 249,00 Kč"
8,praha,/restaurant/k8ay/pokehaus-odboru,Poke,Bart Shrimpson," 249,00 Kč"
9,praha,/restaurant/k8ay/pokehaus-odboru,Poke,Hen Solo," 179,00 Kč"
10,praha,/restaurant/k8ay/pokehaus-odboru,Poke menu,Single burrito," 189,00 Kč"
11,praha,/restaurant/k8ay/pokehaus-odboru,Poke menu,Double burrito," 225,00 Kč"
12,praha,/restaurant/k8ay/pokehaus-odboru,Sestav si poke,Base + protein + mix + sauce + toppings + final touch," 249,00 Kč"
13,praha,/restaurant/k8ay/pokehaus-odboru,Nealkoholické nápoje,Coca-Cola," 39,00 Kč"
14,praha,/restaurant/k8ay/pokehaus-odboru,Nealkoholické nápoje,Coca-Cola Zero," 39,00 Kč"
15,praha,/restaurant/k8ay/pokehaus-odboru,Nealkoholické nápoje,Bohemsca BIO Raspberry," 55,00 Kč"
16,praha,/restaurant/k8ay/pokehaus-odboru,Nealkoholické nápoje,Coconut Water," 65,00 Kč"
17,praha,/restaurant/k8ay/pokehaus-odboru,Nealkoholické nápoje,Ramune Japanese Lemonade," 69,00 Kč"
18,praha,/restaurant/k8ay/pokehaus-odboru,Alkoholické nápoje,Corona," 75,00 Kč"
19,praha,/restaurant/k8ay/pokehaus-odboru,Alkoholické nápoje,Pilsner Urquell," 49,00 Kč"
20,praha,/restaurant/a7jp/restaurace-zakladna,Speciality k pivu,Paprikovo-česnekový bůček," 109,00 Kč"
21,praha,/restaurant/a7jp/restaurace-zakladna,Speciality k pivu,Domácí tlačenka," 119,00 Kč"
22,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,Sekaná v housce," 69,00 Kč"
23,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,Smažený sýr v housce," 89,00 Kč"
24,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,Náš domácí hotdog s roastbeefem," 109,00 Kč"
25,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,Náš domácí hotdog s bůčkem," 109,00 Kč"
26,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,Dej si všechny !," 299,00 Kč"
27,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,Box," 390,00 Kč"
28,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,Smažený sýr," 179,00 Kč"
29,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,Halušky," 179,00 Kč"
30,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,"Svíčková, houskový knedlík"," 189,00 Kč"
31,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,"Hovězí guláš, houskový knedlík"," 189,00 Kč"
32,praha,/restaurant/a7jp/restaurace-zakladna,Speciální menu,"Výpečky, bramborový knedlík"," 189,00 Kč"
33,praha,/restaurant/a7jp/restaurace-zakladna,Přílohy,Vařený brambor," 45,00 Kč"
34,praha,/restaurant/a7jp/restaurace-zakladna,Přílohy,Bramborový knedlík," 45,00 Kč"
35,praha,/restaurant/a7jp/restaurace-zakladna,Přílohy,Bramborový salát," 59,00 Kč"
36,praha,/restaurant/a7jp/restaurace-zakladna,Přílohy,Houskové knedlíky," 45,00 Kč"
37,praha,/restaurant/a7jp/restaurace-zakladna,Přílohy,Dušené kysané zelí," 49,00 Kč"
38,praha,/restaurant/a7jp/restaurace-zakladna,Čepované Pivo,2l  Plzně," 208,00 Kč"
39,praha,/restaurant/a7jp/restaurace-zakladna,Omáčky,Domácí tatarka," 35,00 Kč"
40,praha,/restaurant/a7jp/restaurace-zakladna,Omáčky,BBQ omáčka," 35,00 Kč"
41,praha,/restaurant/a7jp/restaurace-zakladna,Omáčky,Česnekový dip," 35,00 Kč"
42,praha,/restaurant/a7jp/restaurace-zakladna,Omáčky,Domácí pikantní majonéza," 35,00 Kč"
43,praha,/restaurant/a7jp/restaurace-zakladna,Omáčky,Kečup," 35,00 Kč"
44,praha,/restaurant/t1ly/pho-viet-tandt-sushi,Inside out,"Ebi tempura (masago, sesame)"," 145,00 Kč"
45,praha,/restaurant/t1ly/pho-viet-tandt-sushi,Inside out,"Ebi negi I-O (masago, sesame)"," 165,00 Kč"
46,praha,/restaurant/t1ly/pho-viet-tandt-sushi,Oke cascade,Oke 1," 559,00 Kč"
47,praha,/restaurant/t1ly/pho-viet-tandt-sushi,Oke cascade,Oke 2," 519,00 Kč"
48,praha,/restaurant/t1ly/pho-viet-tandt-sushi,Oke cascade,Oke 3," 519,00 Kč"
49,praha,/restaurant/y5sm/noodle-box,Polévky,P1. Pikanntí polévka," 49,00 Kč"
50,praha,/restaurant/y5sm/noodle-box,Polévky,P2. Nudlová polévka Udon s krevetami," 158,00 Kč"
51,praha,/restaurant/y5sm/noodle-box,Polévky,P3. Nudlová polévka s hovězím masem," 148,00 Kč"
52,praha,/restaurant/y5sm/noodle-box,Noodle box,1. Noodle vegetables," 99,00 Kč"
53,praha,/restaurant/y5sm/noodle-box,Noodle box,2. Noodle chicken," 128,00 Kč"
54,praha,/restaurant/y5sm/noodle-box,Noodle box,3. Noodle chicken skewer," 138,00 Kč"
55,praha,/restaurant/y5sm/noodle-box,Noodle box,4. Noodles beef," 138,00 Kč"
56,praha,/restaurant/y5sm/noodle-box,Noodle box,5. Noodle spring rolls," 118,00 Kč"
57,praha,/restaurant/y5sm/noodle-box,Noodle box,6. Noodles chicken pieces," 138,00 Kč"
58,praha,/restaurant/y5sm/noodle-box,Noodle box,7. Noodles deep fried schrimps," 158,00 Kč"
59,praha,/restaurant/y5sm/noodle-box,Noodle box,8. Noodles chicken things," 148,00 Kč"
60,praha,/restaurant/y5sm/noodle-box,Noodle box,9. Noodles schrimps," 158,00 Kč"
61,praha,/restaurant/y5sm/noodle-box,Noodle box,10. Noodle cripsy chicken," 138,00 Kč"
62,praha,/restaurant/y5sm/noodle-box,Noodle box,11. Noodle griled pork," 148,00 Kč"
63,praha,/restaurant/y5sm/noodle-box,Noodle box,12. Rice noodle chicken," 128,00 Kč"
64,praha,/restaurant/y5sm/noodle-box,Noodle box,13. Noodle duck," 188,00 Kč"
65,praha,/restaurant/y5sm/noodle-box,Restované nudle,Teriyaki duck," 215,00 Kč"
66,praha,/restaurant/y5sm/noodle-box,Restované nudle,Bun Bo Nam Bo," 179,00 Kč"
67,praha,/restaurant/y5sm/noodle-box,Restované nudle,Bun Cha," 159,00 Kč"
68,praha,/restaurant/y5sm/noodle-box,Restované nudle,Sezam nudle," 159,00 Kč"
69,praha,/restaurant/y5sm/noodle-box,Závitky,Jarní závitky," 79,00 Kč"
70,praha,/restaurant/y5sm/noodle-box,Závitky,Letní závitky," 99,00 Kč"
71,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Hovězí maso po Thajsku," 149,00 Kč"
72,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Vepřové maso po Thajsku," 129,00 Kč"
73,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Kuřecí maso po Thajsku," 125,00 Kč"
74,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Kuřecí maso po Sečuánsku," 109,00 Kč"
75,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Vepřové maso po Sečuánsku," 115,00 Kč"
76,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Hovězí maso po Sečuánsku," 129,00 Kč"
77,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Smažené kuřecí kousky ve sladkokyselé omáčce," 119,00 Kč"
78,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Kuřecí Kung Pao," 109,00 Kč"
79,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Vepřové Kung Pao," 115,00 Kč"
80,praha,/restaurant/y5sm/noodle-box,Hlavní jídla bez přílohy,Hovězí Kung Pao," 129,00 Kč"
81,praha,/restaurant/y5sm/noodle-box,Hlavní jídla s přílohou,Tex mex," 188,00 Kč"
82,praha,/restaurant/y5sm/noodle-box,Hlavní jídla s přílohou,Grilovaný losos s nudlemi," 229,00 Kč"
83,praha,/chain/cb1yr/la-bodeguita-del-medio,Polévky,Pikantní fazolová polévka „LaBdelM“ se zakysanou smetanou," 59,00 Kč"
84,praha,/chain/cb1yr/la-bodeguita-del-medio,Polévky,"Hovězí vývar s nudlemi, masem a zeleninou "," 59,00 Kč"
85,praha,/chain/cb1yr/la-bodeguita-del-medio,Předkrmy a polévky,Rolované hovězí Carpaccio „LaBdelM“ s bylinkovou bagetkou," 190,00 Kč"
86,praha,/chain/cb1yr/la-bodeguita-del-medio,Sendviče a Burgery,"Hovězí hamburger „LaBdelM"" 200g "," 209,00 Kč"
87,praha,/chain/cb1yr/la-bodeguita-del-medio,Sendviče a Burgery,Hovězí cheeseburger z US beef 200g," 209,00 Kč"
88,praha,/chain/cb1yr/la-bodeguita-del-medio,Sendviče a Burgery,Kuřecí paličky Sweet&Chilli s crudité 6ks ," 165,00 Kč"
89,praha,/chain/cb1yr/la-bodeguita-del-medio,Sendviče a Burgery,Kuřecí křídla s domácí BBQ 6ks," 165,00 Kč"
90,praha,/chain/cb1yr/la-bodeguita-del-medio,Sendviče a Burgery,Quesadillas s trhaným kuřecím masem," 160,00 Kč"
91,praha,/chain/cb1yr/la-bodeguita-del-medio,Saláty,Šopský salát," 99,00 Kč"
92,praha,/chain/cb1yr/la-bodeguita-del-medio,Saláty,"Salát Caesar s ančovičkami, slaninou, krutony a kuřecím masem"," 170,00 Kč"
93,praha,/chain/cb1yr/la-bodeguita-del-medio,Dezerty,Panna cotta," 110,00 Kč"
94,praha,/chain/cb1yr/la-bodeguita-del-medio,Omáčky,Tatarská omáčka," 30,00 Kč"
95,praha,/chain/cb1yr/la-bodeguita-del-medio,Omáčky,Česnekový dip ," 30,00 Kč"
96,praha,/chain/cb1yr/la-bodeguita-del-medio,Omáčky,Salsa rosa," 30,00 Kč"
97,praha,/chain/cb1yr/la-bodeguita-del-medio,Nealkoholické nápoje,Pepsi Cola," 39,00 Kč"
98,praha,/chain/cb1yr/la-bodeguita-del-medio,Nealkoholické nápoje,Pepsi Max," 39,00 Kč"
99,praha,/chain/cb1yr/la-bodeguita-del-medio,Nealkoholické nápoje,Tonic," 39,00 Kč"
100,praha,/chain/cb1yr/la-bodeguita-del-medio,Nealkoholické nápoje,Red Bull classic/Sugarfree/Edition," 60,00 Kč"
101,praha,/chain/cb1yr/la-bodeguita-del-medio,Lahvové pivo,Heineken Bottle," 49,00 Kč"
102,praha,/chain/cb1yr/la-bodeguita-del-medio,Lahvové pivo,Heineken 0.0% ( Alcohol free )," 49,00 Kč"
103,praha,/chain/cb1yr/la-bodeguita-del-medio,Lahvové pivo,Desperados," 59,00 Kč"
104,praha,/chain/cb1yr/la-bodeguita-del-medio,Lahvové pivo,Corona Extra," 69,00 Kč"
105,praha,/chain/cb1yr/la-bodeguita-del-medio,Lahvové pivo,Strongbow Cider Apple," 45,00 Kč"
106,praha,/chain/cb1yr/la-bodeguita-del-medio,Lahvové pivo,Krušovice dark beer," 49,00 Kč"
107,praha,/chain/cb1yr/la-bodeguita-del-medio,Bílá vína,Chardonnay Tocornal," 239,00 Kč"
108,praha,/chain/cb1yr/la-bodeguita-del-medio,Červená vína,Merlot Tocornal," 239,00 Kč"
109,praha,/chain/cb1yr/la-bodeguita-del-medio,Prosecco,Prosecco Treviso DOC," 279,00 Kč"
110,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Guláš z hlívy ústřičné s knedlíkem," 109,00 Kč"
111,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Svíčková s restovaným sojovým masem a knedlíkem," 119,00 Kč"
112,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Burger (Beoynd meat)," 189,00 Kč"
113,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Sojové výpečky se špenátem na česneku s bramborovým knedlíkem," 119,00 Kč"
114,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,"Restované sojové ""maso"""," 49,00 Kč"
115,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Restované sójové maso," 79,00 Kč"
116,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Čočka s tofu párkem a kyselou okurkou," 109,00 Kč"
117,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Sojové maso s knedlíkem a rajskou omáčkou," 109,00 Kč"
118,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Segedínský guláš s domácím knedlíkem," 119,00 Kč"
119,praha,/restaurant/l8ei/vegato,Hlavní jídla - vegeteriánské,Tortilla se svíčkovou omáčkou a sojovými výpečky," 89,00 Kč"
120,praha,/restaurant/l8ei/vegato,Polévky,Hrášková," 49,00 Kč"
121,praha,/restaurant/l8ei/vegato,Polévky,Gulášová," 49,00 Kč"
122,praha,/restaurant/l8ei/vegato,Polévky,Rajčatová," 49,00 Kč"
123,praha,/restaurant/l8ei/vegato,Polévky,Čočková," 49,00 Kč"
124,praha,/restaurant/l8ei/vegato,Polévky,Mrkvová," 49,00 Kč"
125,praha,/restaurant/l8ei/vegato,Polévky,Kongee polévka," 49,00 Kč"
126,praha,/restaurant/l8ei/vegato,Polévky,Fazolová," 49,00 Kč"
127,praha,/restaurant/l8ei/vegato,Polévky,Dýňová," 49,00 Kč"
128,praha,/restaurant/l8ei/vegato,Polévky,Kapustová polévka," 49,00 Kč"
129,praha,/restaurant/l8ei/vegato,Polévky,Batátová polévka," 49,00 Kč"
130,praha,/restaurant/l8ei/vegato,Polévky,Špenátová," 49,00 Kč"
131,praha,/restaurant/l8ei/vegato,Přílohy,Chléb," 10,00 Kč"
132,praha,/restaurant/l8ei/vegato,Přílohy,Americké brambory," 49,00 Kč"
133,praha,/restaurant/l8ei/vegato,Přílohy,Hranolky," 49,00 Kč"
134,praha,/restaurant/l8ei/vegato,Přílohy,Pečené brambory," 49,00 Kč"
135,praha,/restaurant/l8ei/vegato,Přílohy,BBQ omáčka," 20,00 Kč"
136,praha,/restaurant/l8ei/vegato,Přílohy,Tofunéza," 15,00 Kč"
137,praha,/restaurant/l8ei/vegato,Smoothie,Smoothie red," 79,00 Kč"
138,praha,/restaurant/l8ei/vegato,Smoothie,Smoothie Yellow," 79,00 Kč"
139,praha,/restaurant/l8ei/vegato,Smoothie,Smoothie green," 79,00 Kč"
140,praha,/restaurant/l8ei/vegato,Vegan Puzzle Lunch,Sestav si své Menu (polévka + hlavní jídlo + limonáda)," 150,00 Kč"
141,praha,/restaurant/l8ei/vegato,Nápoje,Birell," 39,00 Kč"
142,praha,/restaurant/l8ei/vegato,Nápoje,Kokosová voda," 49,00 Kč"
143,praha,/restaurant/l8ei/vegato,Nápoje,Cola Royal Crown," 39,00 Kč"
144,praha,/restaurant/l8ei/vegato,Nápoje,Cola light Royal Crown," 39,00 Kč"
145,praha,/restaurant/l8ei/vegato,Nápoje,"Káva ""speciál"""," 59,00 Kč"
146,praha,/restaurant/l8ei/vegato,Nápoje,"Coca - cola (plech 0,33)"," 30,00 Kč"
147,praha,/restaurant/i1cw/pelmenarna,Vegetariánské taštičky,Vareniky s bramborovou kaší a cibulkou," 99,00 Kč"
148,praha,/restaurant/i1cw/pelmenarna,Vegetariánské taštičky,Vareniky s bramborovou kaši a houbami," 89,00 Kč"
149,praha,/restaurant/i1cw/pelmenarna,Vegetariánské taštičky,Vareniky s bramborovou kaši a houbami extra," 119,00 Kč"
150,praha,/restaurant/i1cw/pelmenarna,Vegetariánské taštičky,Vareniky s houbami," 129,00 Kč"
151,praha,/restaurant/i1cw/pelmenarna,Pelmeně,Pelmeně jehněčí," 129,00 Kč"
152,praha,/restaurant/i1cw/pelmenarna,Pelmeně,Pelmeně sibiřské," 119,00 Kč"
153,praha,/restaurant/i1cw/pelmenarna,Pelmeně,Pelmeně hovězí," 119,00 Kč"
154,praha,/restaurant/i1cw/pelmenarna,Pelmeně,Pelmeně drůbeží," 109,00 Kč"
155,praha,/restaurant/i1cw/pelmenarna,Pelmeně,Pelmeně vepřové mini," 102,00 Kč"
156,praha,/restaurant/i1cw/pelmenarna,Pelmeně,Pelmeně lososové," 149,00 Kč"
157,praha,/restaurant/i1cw/pelmenarna,Sladké taštičky,Vareniky s tvarohem a meruňkou," 108,00 Kč"
158,praha,/restaurant/i1cw/pelmenarna,Sladké taštičky,Vareniky s višněmi," 139,00 Kč"
159,praha,/restaurant/i1cw/pelmenarna,Nápoje,Mattoni perlivá," 29,00 Kč"
160,praha,/restaurant/i1cw/pelmenarna,Nápoje,Mattoni jemně perlivá," 29,00 Kč"
161,praha,/restaurant/i1cw/pelmenarna,Nápoje,Mattoni neperlivá," 29,00 Kč"
162,praha,/restaurant/i1cw/pelmenarna,Nápoje,Fanta pomeranč," 35,00 Kč"
163,praha,/restaurant/i1cw/pelmenarna,Nápoje,Coca-cola," 35,00 Kč"
164,praha,/restaurant/i1cw/pelmenarna,Nápoje,Sprite," 35,00 Kč"
165,praha,/restaurant/i1cw/pelmenarna,Nápoje,Birell," 32,00 Kč"
166,praha,/restaurant/i1cw/pelmenarna,Omáčky,Zakysaná smetana  - nejtradičnější omáčka," 14,00 Kč"
167,praha,/restaurant/i1cw/pelmenarna,Omáčky,Kečup," 9,00 Kč"
168,praha,/restaurant/i1cw/pelmenarna,Omáčky,Hořčice," 9,00 Kč"
169,praha,/restaurant/i1cw/pelmenarna,Omáčky,Majonéza," 14,00 Kč"
170,praha,/restaurant/i1cw/pelmenarna,Omáčky,Ocet," 9,00 Kč"
171,praha,/restaurant/i1cw/pelmenarna,Omáčky,Sójová omáčka," 9,00 Kč"
172,praha,/restaurant/i1cw/pelmenarna,Omáčky,Čerstvé nasekané bylinky (petržel)," 9,00 Kč"
173,praha,/restaurant/i1cw/pelmenarna,Omáčky,Tatarská omáčka," 19,00 Kč"
174,praha,/restaurant/i1cw/pelmenarna,Omáčky,Smažená cibule," 14,00 Kč"
175,praha,/restaurant/i1cw/pelmenarna,Omáčky,Jogurtová omáčka," 19,00 Kč"
176,praha,/restaurant/i1cw/pelmenarna,Omáčky,Bylinková omáčka," 19,00 Kč"
177,praha,/restaurant/i1cw/pelmenarna,Omáčky,Česneková omáčka," 19,00 Kč"
178,praha,/restaurant/v5ab/chicken-run,VÝHODNÉ MENU,KUŘECÍ KŘÍDLA V BBQ SE SALÁTEM + ČEPOVANÉ PIVO ZDARMA," 169,00 Kč"
179,praha,/restaurant/v5ab/chicken-run,Pivo,Krušovická 12 1L," 99,00 Kč"
180,praha,/restaurant/v5ab/chicken-run,Pivo,Zlatopramen nealko," 49,00 Kč"
181,praha,/restaurant/v5ab/chicken-run,Pivo,"Krušovická 12 0,5L"," 49,00 Kč"
182,praha,/restaurant/v5ab/chicken-run,Pivo,Pivo Pilsner Urquell," 59,00 Kč"
183,praha,/restaurant/v5ab/chicken-run,Pivo,Kozel světlý," 55,00 Kč"
184,praha,/restaurant/v5ab/chicken-run,Pivo,Heineken," 55,00 Kč"
185,praha,/restaurant/v5ab/chicken-run,Menu,500g Kuřecí křídla v pálivé omáčce," 169,00 Kč"
186,praha,/restaurant/v5ab/chicken-run,Menu,500g Kuřecí křídla v BBQ omáčce," 169,00 Kč"
187,praha,/restaurant/v5ab/chicken-run,Menu,500g Kuřecí křídla ve sladko kyselé omáčce," 169,00 Kč"
188,praha,/restaurant/v5ab/chicken-run,Menu,500g Obalová křupavá kuřecí křídla," 169,00 Kč"
189,praha,/restaurant/v5ab/chicken-run,Menu,3ks Obalované křupavé kuřecí paličky," 109,00 Kč"
190,praha,/restaurant/v5ab/chicken-run,Menu,3ks Kuřecí paličky," 109,00 Kč"
191,praha,/restaurant/v5ab/chicken-run,Menu,200g Křupavé kuřecí nugety," 129,00 Kč"
192,praha,/restaurant/v5ab/chicken-run,Přílohy,200g Bramborové krokety," 49,00 Kč"
193,praha,/restaurant/v5ab/chicken-run,Přílohy,150g Hranolky se šlupkou," 49,00 Kč"
194,praha,/restaurant/v5ab/chicken-run,Přílohy,200g Šťouchané brambory," 49,00 Kč"
195,praha,/restaurant/v5ab/chicken-run,Přílohy,200g Americké brambory," 49,00 Kč"
196,praha,/restaurant/v5ab/chicken-run,Přílohy,200g Vařené brambory," 49,00 Kč"
197,praha,/restaurant/v5ab/chicken-run,Přílohy,200g Zámecké brambory," 49,00 Kč"
198,praha,/restaurant/v5ab/chicken-run,Přílohy,200g Grilovaná zelenina," 99,00 Kč"
199,praha,/restaurant/v5ab/chicken-run,Nealkoholické nápoje,Sprite," 39,00 Kč"
200,praha,/restaurant/v5ab/chicken-run,Nealkoholické nápoje,Fanta," 39,00 Kč"
201,praha,/restaurant/v5ab/chicken-run,Nealkoholické nápoje,Coca-Cola," 39,00 Kč"
202,praha,/restaurant/v5ab/chicken-run,Nealkoholické nápoje,Domácí limonáda,"od  49,00 Kč"
203,praha,/restaurant/v5ab/chicken-run,Víno,"Veltlinské zelené 0,75l"," 190,00 Kč"
204,praha,/restaurant/v5ab/chicken-run,Víno,"Pinot Grigio 0,75l"," 210,00 Kč"
205,praha,/restaurant/v5ab/chicken-run,Víno,"Frankovka 0,75 l"," 190,00 Kč"
206,praha,/restaurant/u8zq/deli-viet-restaurant,Zvýhodněné menu,Nem rán - Jarní závitky 3ks & Pho Bo – Hovězí nudlová polévka," 199,00 Kč"
207,praha,/restaurant/u8zq/deli-viet-restaurant,Zvýhodněné menu,Nem rán - Jarní závitky  2 ks & Bún bò Nam bô – Tenké rýžové nudle se salátem a restovaným  hovězím masem," 199,00 Kč"
208,praha,/restaurant/u8zq/deli-viet-restaurant,Závitky,Bun nem - Jarní závitky & rýžové nudle," 129,00 Kč"
209,praha,/restaurant/u8zq/deli-viet-restaurant,Závitky,Nem cuôn - Letní závitky," 79,00 Kč"
210,praha,/restaurant/u8zq/deli-viet-restaurant,Závitky,Nem Mix. - Závitky mix.2ks. ( 1x jarní závitek&1x lertní závitek )," 69,00 Kč"
211,praha,/restaurant/u8zq/deli-viet-restaurant,Závitky,Nem rán - Jarní závitky," 59,00 Kč"
212,praha,/restaurant/u8zq/deli-viet-restaurant,Polévky,Pho Bo – Hovězí nudlová polévka," 129,00 Kč"
213,praha,/restaurant/u8zq/deli-viet-restaurant,Polévky,Pho Ga – Kuřecí nudlová polévka," 129,00 Kč"
214,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Bún Chẚ – Tenké rýžové nudle se salátem a restovaným (smaženým) vepřovým masem a sladkokyselou omáčkou," 149,00 Kč"
215,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Vịt ôm Măng - Křupavá kachnička na bambusu s jemně pikantní omáčkou a rýží," 159,00 Kč"
216,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Phở Xào Bò - Smažené široké nudle s restovaným hovězím masem a čerstvou zeleninou," 149,00 Kč"
217,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Phở Xào Gà - Smažené široké nudle s restovaným kuřecím masem a čerstvou zeleninou," 149,00 Kč"
218,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Bún Bò Nam Bô – Tenké rýžové nudle se salátem a restovaným hovězím masem," 139,00 Kč"
219,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Bún Gà Nam Bô – Tenké rýžové nudle se salátem a restovaným kuřecím masem," 139,00 Kč"
220,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Cơm Bò Xào - Rýže s restovaným hovězím masem a zeleninou," 139,00 Kč"
221,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Cơm Gà Xào - Rýže s restovaným kuřecím masem a zeleninou," 139,00 Kč"
222,praha,/restaurant/u8zq/deli-viet-restaurant,Hlavní jídla,Cơm Dậu Phu Xôt Cà Chua - Rýže s restovaným tofu a rajčatovou omáčkou," 139,00 Kč"
223,praha,/restaurant/u8zq/deli-viet-restaurant,Saláty,Salad z manga," 99,00 Kč"
224,praha,/restaurant/u8zq/deli-viet-restaurant,Nealkoholické nápoje,Lipton Ice tea - Peach," 49,00 Kč"
225,praha,/restaurant/u8zq/deli-viet-restaurant,Nealkoholické nápoje,Liption Ice Tea - Lemon," 49,00 Kč"
226,praha,/restaurant/u8zq/deli-viet-restaurant,Nealkoholické nápoje,Aloe Vera King," 55,00 Kč"
227,praha,/restaurant/u8zq/deli-viet-restaurant,Nealkoholické nápoje,Pepsi," 39,00 Kč"
228,praha,/restaurant/u8zq/deli-viet-restaurant,Nealkoholické nápoje,Mirinda," 39,00 Kč"
229,praha,/restaurant/u8zq/deli-viet-restaurant,Nealkoholické nápoje,7 up," 39,00 Kč"
230,praha,/restaurant/u8zq/deli-viet-restaurant,Nealkoholické nápoje,Arizona -  Pomegranate," 55,00 Kč"
231,praha,/restaurant/l5rm/bistro-kampa,Předkrmy a polévky,Francouzská cibulačka se sýrovými tousty," 80,00 Kč"
232,praha,/restaurant/l5rm/bistro-kampa,Předkrmy a polévky,"0,4l Pikantní gulášová s bramborami a zeleninou"," 80,00 Kč"
233,praha,/restaurant/l5rm/bistro-kampa,Předkrmy a polévky,Lokše s trhaným husím masem a červeným zelím," 135,00 Kč"
234,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,"10ks „Gyoza knedlíčky“ plněné vepřovou panenkou, česnekem, cibulkou, koriandrem, červeným zelím a zázvorem"," 180,00 Kč"
235,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,150g Grilovaná zauzená vepřová plec s jemnou bramborovou kaší a okurkou," 135,00 Kč"
236,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,"XXL Sandwich - Trhané hovězí maso v bagetě s šalotkou, cheddarem, rajčaty a oregánem"," 150,00 Kč"
237,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,"150g Trhané hovězí maso s cheddarem (čedar), domácí hranolky"," 155,00 Kč"
238,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,"200g Řízečky  z vepřové panenky , šťouchané brambory"," 165,00 Kč"
239,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,"""Fish and Chips"" Smažené filátko s našimi domácími hranolkami"," 220,00 Kč"
240,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,Tatarská omáčka," 15,00 Kč"
241,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,Kečup," 15,00 Kč"
242,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,Hořčice plnotučná," 15,00 Kč"
243,praha,/restaurant/l5rm/bistro-kampa,Hlavní jídla,Kysané okurky," 35,00 Kč"
244,praha,/restaurant/l5rm/bistro-kampa,Dezerty,Minidezerty mix 3 ks," 45,00 Kč"
245,praha,/restaurant/l5rm/bistro-kampa,Nápoje,"Coca Cola 0,5l"," 50,00 Kč"
246,praha,/restaurant/l5rm/bistro-kampa,Nápoje,"Ice Tea 0,5l"," 50,00 Kč"
